ticket_id,order_id,pax_id,merchant_id,merchant_name,brand_name,merchant_segment,ticket_type,phoenix_disposition,rna_amount_sgd,ItemName,ItemQuantity,ItemPriceInMinorUnits,TotalRefundPriceInMin,entity_id,entity_type,max_predict_gmv,min_predict_gmv,avg_predict_gmv,latest_predict_gmv,avg_gmv_percentile,max_predict_revenue,min_predict_revenue,avg_predict_revenue,latest_predict_revenue,avg_revenue_percentile,max_predict_profit,min_predict_profit,avg_predict_profit,latest_predict_profit,avg_profit_percentile,extracted_text,description,date_local
570285645,258504046-C6NADBWWRCMXA6,258504046,SGDD09133,Maki-San - White Sands,Maki-San,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,9.5,Ebi Fry,1,950,950,258504046,PAX_ID,92.46,86.33,89.27333333,89.03,0.9457,18.17,17.11,17.66,17.7,0.9455,7.9,7.26,7.576666667,7.57,0.9521, EBI FRY IS MISSING. PLEASE LOOK INTO IT. I PAID $9.50 FOR THAT AND DID NOT RECEIVED!!!😡,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is not sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Ebi Fry  Description: EBI FRY IS MISSING. PLEASE LOOK INTO IT. I PAID $9.50 FOR THAT AND DID NOT RECEIVED!!!😡,10/6/24
568625481,311819332-C6MYTPBVUFLBJA,311819332,4-C25DLNMGRTDDG6,Jollibee - Century Square,Jollibee,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,2.85,Coke Can (D),1,285,285,311819332,PAX_ID,157.06,154.53,156.11,157.06,0.9847,28.99,28.65,28.83333333,28.65,0.9907,-7.89,-8.44,-8.093333333,-7.95,0.0016," I ordered 2 coke cans, 1 came with the meal, and the 2nd can I added after. I only received 1 can of coke, when I was supposed to receive 2. All other items are accounted for. Chat summary: CHATBOT: Hello, Jadyn K. 👋CHATBOT: Please tell us how we can assist you with this by writing it all in one single message, and we'll try to find the right solution for you. 🙏USER: My order included 2 coke cans, but I only received 1 of the 2 cans. Do I a refund for the missing coke can?CHATBOT: Got it. Check out the options below, they might be just what you need.USER: I have a missing or incorrect orderCHATBOT: We are really sorry for your experience. This shouldn't have happened and we will take steps to address it with the merchant.CHATBOT: Please report the issue within 12 hours of receiving your order so that we can investigate and refund the missing item to you.CHATBOT: You will hear back from us in 24 hours.USER: Report issue via formUSER: End ChatCHATBOT: Thank you for reaching out!CHATBOT: Was this helpful?USER: How do I report a missing item in my order?CHATBOT: Got it. Check out the options below, they might be just what you need.USER: I have a missing or incorrect orderCHATBOT: We are really sorry for your experience. This shouldn't have happened and we will take steps to address it with the merchant.CHATBOT: Please report the issue within 12 hours of receiving your order so that we can investigate and refund the missing item to you.CHATBOT: You will hear back from us in 24 hours.USER: Report issue via form","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Coke Can (D)  Description: I ordered 2 coke cans, 1 came with the meal, and the 2nd can I added after. I only received 1 can of coke, when I was supposed to receive 2. All other items are accounted for. Chat summary: CHATBOT: Hello, Jadyn K. 👋CHATBOT: Please tell us how we can assist you with this by writing it all in one single message, and we'll try to find the right solution for you. 🙏USER: My order included 2 coke cans, but I only received 1 of the 2 cans. Do I a refund for the missing coke can?CHATBOT: Got it. Check out the options below, they might be just what you need.USER: I have a missing or incorrect orderCHATBOT: We are really sorry for your experience. This shouldn't have happened and we will take steps to address it with the merchant.CHATBOT: Please report the issue within 12 hours of receiving your order so that we can investigate and refund the missing item to you.CHATBOT: You will hear back from us in 24 hours.USER: Report issue via formUSER: End ChatCHATBOT: Thank you for reaching out!CHATBOT: Was this helpful?USER: How do I report a missing item in my order?CHATBOT: Got it. Check out the options below, they might be just what you need.USER: I have a missing or incorrect orderCHATBOT: We are really sorry for your experience. This shouldn't have happened and we will take steps to address it with the merchant.CHATBOT: Please report the issue within 12 hours of receiving your order so that we can investigate and refund the missing item to you.CHATBOT: You will hear back from us in 24 hours.USER: Report issue via form",5/6/24
575583255,59526502-C6NXMALYGP4UGJ,59526502,SGDD04943,McDonald's - East Point Mall,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3.2,McSpicy® Meal,1,945,320,59526502,PAX_ID,138.8,129.85,133.97,129.85,0.9716,28.32,27.53,27.99666667,28.32,0.9833,6.09,5,5.643333333,5,0.9304, Coke was missing.,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: McSpicy® Meal1X  Coke® Zero Sugar Small  Description: Coke was missing.,27/6/24
569209095,15684337-C6M1GGCKAJDZAN,15684337,4-C6DAVJV2E22YVN,Paris Baguette - Square 2,Paris Baguette,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,15.4,5 for $12.5 Bread Bundle,1,1250,1250,15684337,PAX_ID,96.47,94.39,95.44666667,96.47,0.9499,23.56,23.39,23.45333333,23.56,0.9659,1.6,1.18,1.363333333,1.18,0.7423," Ordered 2 sets of 5x $12.50 bundle and 1 Korean milk cream bread. However, order came only 1 set of 5 x $12.50 bundle set. Refer to delivered items below. ","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 5 for $12.5 Bread Bundle1X  5 for $12.5 Bread Bundle1X  Chewy Cheese Stick(2PCS)1X  Soft Chewy Mochi-Mochi(2PCS)1X  Cheese Sausage Bread1X  Chewy Cheese Stick(2PCS)1X  Crispy Apple Pie1X  Korean Milk Cream Bread  Description: Ordered 2 sets of 5x $12.50 bundle and 1 Korean milk cream bread. However, order came only 1 set of 5 x $12.50 bundle set. Refer to delivered items below. ",7/6/24
568328329,7164395-C6MYAYE1NE4ENX,7164395,4-CY31EGL3N8JACJ,Jollibee - Changi City Point,Jollibee,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,8.55,2 pcs Chickenjoy with Jolly Spaghetti & Drink (D) Spicy,0,1240,0,7164395,PAX_ID,156,154.07,154.7866667,154.29,0.9836,28.94,24.11,27.29666667,24.11,0.9798,12.96,12.4,12.74333333,12.4,0.9902," All drinks are missingChat summary: CHATBOT: Hello, muhammad afiq 👋CHATBOT: Please tell us how we can assist you with this by writing it all in one single message, and we'll try to find the right solution for you. 🙏USER: Missing itemCHATBOT: Got it. Check out the options below, they might be just what you need.USER: I have a missing or incorrect orderCHATBOT: We are really sorry for your experience. This shouldn't have happened and we will take steps to address it with the merchant.CHATBOT: Please report the issue within 12 hours of receiving your order so that we can investigate and refund the missing item to you.CHATBOT: You will hear back from us in 24 hours.USER: Report issue via form","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 3 pcs Chickenjoy Meal (D) Spicy1X  Coca Cola Zero Sugar In can.2 pcs Chickenjoy with Jolly Spaghetti & Drink (D) Spicy2X  Coca Cola Zero Sugar In can.  Description: All drinks are missingChat summary: CHATBOT: Hello, muhammad afiq 👋CHATBOT: Please tell us how we can assist you with this by writing it all in one single message, and we'll try to find the right solution for you. 🙏USER: Missing itemCHATBOT: Got it. Check out the options below, they might be just what you need.USER: I have a missing or incorrect orderCHATBOT: We are really sorry for your experience. This shouldn't have happened and we will take steps to address it with the merchant.CHATBOT: Please report the issue within 12 hours of receiving your order so that we can investigate and refund the missing item to you.CHATBOT: You will hear back from us in 24 hours.USER: Report issue via form",4/6/24
575784482,199364456-C6NXV7JJNATFTJ,199364456,4-C6BKNA42AF5XCX,Popeyes - Orchard Xchange,Popeyes,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,199364456,PAX_ID,83.34,82.5,83.00333333,83.34,0.9411,19.1,18.06,18.49,18.31,0.9487,10.27,9.66,9.933333333,10.27,0.9695, Missing tender,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 3pc Chicken Tender Combo Meal1X  3pc Chicken Tender  Description: Missing tender,27/6/24
571136525,1202064-C6NCLFB2HBWDVE,1202064,4-CZEAR72ZAYJ3JJ,Subway - Junction 8 Shopping Centre,Subway,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,2.5,Lays Sour Cream & Onion,1,250,250,1202064,PAX_ID,160.98,160.56,160.7466667,160.7,0.9929,29,28.99,28.99666667,28.99,0.9964,5.05,4.15,4.546666667,4.44,0.9103, Missing item,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Lays Sour Cream & Onion  Description: Missing item,13/6/24
572975246,2303379-C6NHA4DXLZKKAN,2303379,4-C6MEACMWCY4JV6,Jollibee - Anchorvale Village,Jollibee,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,2303379,PAX_ID,86.36,75.66,80.12333333,75.66,0.9387,19.06,17.97,18.65333333,17.97,0.9493,7.09,6.18,6.53,6.32,0.942, Drink is missing. Dont understand what photo you need for missing item ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 3 pcs Chickenjoy Meal (D). 2 Original 1 Spicy1X  Fanta Grape Medium.  Description: Drink is missing. Dont understand what photo you need for missing item ,18/6/24
575769995,7692621-C6NXVLAGNKAKN2,7692621,4-C3TWEKWCEKTTRE,Long John Silver's - Heartbeat @ Bedok,Long John Silver's,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,1.2,,0,0,0,7692621,PAX_ID,139.22,135.04,137.59,135.04,0.9734,28.48,28.35,28.43,28.48,0.9862,6.01,5.58,5.74,6.01,0.9318, My clam chowder missing ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is not sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: (DL) 2pc Chicken meal1X  With 5oz Clam Chowder  Description: My clam chowder missing ,27/6/24
573422240,9100343-C6NJJYBFBE4UME,9100343,4-CYN2GYVHEVBWJ6,Old Chang Kee - Tiong Bahru Plaza,Old Chang Kee,Medium,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,2.3,,,,,9100343,PAX_ID,160.9,155.98,159.1666667,155.98,0.9884,29,28.84,28.93666667,28.84,0.993,12.92,12.42,12.74333333,12.42,0.9902, Only received 1 cheese hotdog on stick instead of 2.,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is not sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Cheesy Chicken Sausage OnStik  Description: Only received 1 cheese hotdog on stick instead of 2.,20/6/24
569862581,2378955-C6M3CT4FNJMHGJ,2378955,4-C4EULFTTCY6JRJ,Labula BBQ / Mala Hotpot - Hougang Village,Labula BBQ / Mala Hotpot,Medium,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,1.6,Vermicelli 细粉条,1,160,160,2378955,PAX_ID,127.99,115.63,119.8566667,115.63,0.9646,28.92,27.33,28.33666667,27.33,0.9855,3.42,3.07,3.24,3.07,0.8736, Missing item,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Vermicelli 细粉条  Description: Missing item,9/6/24
572546927,50089548-C6NGBCJZRF5HE6,50089548,4-C24CRBDYTPNBLE,Wicked Wings - Esr Bizpark @ Chai Chee,Wicked Wings,Medium,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,50089548,PAX_ID,118.77,107.03,111.81,109.63,0.9603,24.54,21.39,23.35333333,21.39,0.9655,8.98,6.95,8.296666667,8.96,0.9579, Missing the coke ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Sedap Value Meal1X  Coke - can (WW)  Description: Missing the coke ,17/6/24
574349630,679838-C6NUBCNDEZDJV6,679838,SGDD01321,Yum Cha Restaurant - Chinatown,Yum Cha Restaurant,Micro,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,9.6,Meat Dumpling with Chilli Oil 红油抄手,1,960,960,679838,PAX_ID,161,161,161,161,0.9968,29,29,29,29,0.997,12.96,12.78,12.89,12.78,0.9926," Missing meat dumpling, please refund ","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Meat Dumpling with Chilli Oil 红油抄手  Description: Missing meat dumpling, please refund ",23/6/24
567207139,6064148-C6MVFBNTTAA3SA,6064148,4-CY4JKGM1TKKTLN,Al-Azhar - Cheong Chin Nam Road,Al-Azhar,Medium,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3.9,Butter Naan,1,390,390,6064148,PAX_ID,161,161,161,161,0.9968,29,23.32,25.53,29,0.9728,13,8.25,11.41333333,12.99,0.9794," Received order but no butter naan, please refer to photo","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is not sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Butter Naan  Description: Received order but no butter naan, please refer to photo",1/6/24
569362311,206673220-C6M1PEAFA63TPE,206673220,4-C4JTJLCFBGADEE,Hyogaki - Bedok North Avenue 2,Hyogaki,Micro,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,7.5,Ice Latte,1,750,750,206673220,PAX_ID,160.75,160.37,160.6,160.68,0.9921,28.99,28.92,28.96,28.92,0.9939,12.86,11.89,12.31,12.86,0.9858, i have only received my first set waffle combo only. i want a refund for my iced latte,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Ice Latte  Description: i have only received my first set waffle combo only. i want a refund for my iced latte,7/6/24
567552293,58695769-C6MWCJ2TRYD3HA,58695769,4-C4KJMA6GT4DAGE,Playmade - Hougang Avenue 10,Playmade,Medium,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,1.9,(L) Chrysanthemum Milk Tea,0,610,0,58695769,PAX_ID,161,160.98,160.9933333,161,0.9962,29,28.97,28.99,29,0.9956,13,12.99,12.99333333,13,0.9964,Drink not come with pearl,"What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: instruction  Affected items: (L) Chrysanthemum Milk Tea1X  (L) Chrysanthemum Milk Tea1X  Chrysanths Pearls (G.)  Please describe the issue with the item: Drink not come with pearl",2/6/24
572633059,379621033-C6NGEFVBDEJCGE,379621033,4-CYXJRRJCJFE1AA,Starbucks - Jurong Point,Starbucks,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,17,English Breakfast Tea,1,550,550,379621033,PAX_ID,158.81,131.94,149.7166667,158.4,0.9801,28.96,28.51,28.7,28.63,0.9888,-7.15,-8.21,-7.726666667,-8.21,0.0017," 1.  PLEASE DON'T SCOLD YOUR DRIVER OR CALL HIM TO COME TO MY PLACE2. PLEASE REFUND FOR MY MISSING DRINK, 2 × PASTRIES","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is not sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: English Breakfast Tea1X  English Breakfast Tea1X  Venti1X  Low Fat1X  Equal Sweetener | +0% SugarApple Danish1X  Apple Danish1X  WarmedCheese Danish1X  Cheese Danish1X  Warmed  Description: 1.  PLEASE DON'T SCOLD YOUR DRIVER OR CALL HIM TO COME TO MY PLACE2. PLEASE REFUND FOR MY MISSING DRINK, 2 × PASTRIES",17/6/24
